16
32
114.468369 125.460335 95.699356 1.000000 0.865369 0.865369
114.349342 126.418526 95.373917 1.000000 0.828833 0.828833
114.183189 127.386040 95.097366 1.000000 0.797437 0.797437
113.969124 128.352341 94.850731 1.000000 0.763033 0.763033
113.695984 129.313904 94.651138 1.000000 0.722716 0.722716
113.356071 130.267380 94.537170 1.000000 0.686146 0.686146
112.965996 131.209000 94.519836 1.000000 0.668886 0.668886
112.568665 132.147339 94.568497 1.000000 0.658730 0.658730
112.207375 133.098557 94.643509 1.000000 0.654467 0.654467
111.878197 134.062286 94.714294 1.000000 0.688600 0.688600
111.534668 135.022324 94.735283 1.000000 0.743230 0.743230
111.181213 135.974792 94.657463 1.000000 0.779811 0.779811
110.888550 136.934494 94.482475 1.000000 0.786368 0.786368
110.658012 137.903183 94.259109 1.000000 0.784590 0.784590
110.410316 138.866531 94.033730 1.000000 0.778134 0.778134
110.113335 139.822052 93.835457 1.000000 0.750610 0.750610
109.800377 140.779938 93.675148 1.000000 0.731649 0.731649
109.494606 141.747086 93.563011 1.000000 0.732744 0.732744
109.192337 142.720352 93.503166 1.000000 0.741722 0.741722
108.902039 143.698914 93.470749 1.000000 0.754816 0.754816
108.650871 144.688004 93.433754 1.000000 0.781733 0.781733
108.435265 145.685532 93.385994 1.000000 0.813782 0.813782
108.185661 146.674042 93.336876 1.000000 0.819872 0.819872
107.847984 147.632996 93.264732 1.000000 0.797220 0.797220
107.420639 148.547241 93.131378 1.000000 0.755493 0.755493
106.924431 149.419220 92.956787 1.000000 0.687543 0.687543
106.412582 150.286346 92.804871 1.000000 0.631674 0.631674
105.990303 151.210251 92.711975 1.000000 0.631452 0.631452
105.624504 152.157486 92.630371 1.000000 0.695567 0.695567
105.378494 153.144775 92.568794 1.000000 0.751466 0.751466
105.246338 154.155869 92.559265 1.000000 0.809785 0.809785
105.216461 155.171570 92.640450 1.000000 0.869448 0.869448
30
110.754593 136.417709 96.456047 1.000000 0.899668 0.899668
110.287399 137.286194 96.221909 1.000000 0.891720 0.891720
109.922226 138.213394 96.006714 1.000000 0.879208 0.879208
109.560616 139.146515 95.809677 1.000000 0.861544 0.861544
109.217194 140.086838 95.614601 1.000000 0.834612 0.834612
108.912338 141.043320 95.432678 1.000000 0.801021 0.801021
108.650970 142.016006 95.267616 1.000000 0.769675 0.769675
108.449226 143.004135 95.110710 1.000000 0.762686 0.762686
108.322174 144.006165 94.962570 1.000000 0.769655 0.769655
108.270401 145.016647 94.824615 1.000000 0.784377 0.784377
108.265800 146.031342 94.704086 1.000000 0.815343 0.815343
108.223114 147.046143 94.602341 1.000000 0.852120 0.852120
108.041740 148.037598 94.472908 1.000000 0.860226 0.860226
107.696449 148.970886 94.270958 1.000000 0.819916 0.819916
107.244110 149.853500 94.041481 1.000000 0.743751 0.743751
106.770744 150.734375 93.848839 1.000000 0.674086 0.674086
106.356850 151.652130 93.695915 1.000000 0.647920 0.647920
106.050987 152.614166 93.559265 1.000000 0.656676 0.656676
105.865982 153.610916 93.453629 1.000000 0.684317 0.684317
105.810219 154.627289 93.429787 1.000000 0.736992 0.736992
105.912247 155.634628 93.519691 1.000000 0.798592 0.798592
106.214188 156.590195 93.676407 1.000000 0.834222 0.834222
106.728317 157.450806 93.811386 1.000000 0.815016 0.815016
107.408974 158.194748 93.904282 1.000000 0.786401 0.786401
108.199394 158.825333 93.937546 1.000000 0.821465 0.821465
109.026817 159.384476 93.811050 1.000000 0.851841 0.851841
109.811577 159.931702 93.492844 1.000000 0.835351 0.835351
110.526848 160.494904 93.054146 1.000000 0.821623 0.821623
111.176689 161.079910 92.547203 1.000000 0.834327 0.834327
111.760208 161.677856 91.979683 1.000000 0.874696 0.874696
23
112.153244 145.488907 91.324875 1.000000 0.892369 0.892369
111.433868 146.202011 91.339859 1.000000 0.880136 0.880136
110.630562 146.807785 91.259521 1.000000 0.842280 0.842280
109.761696 147.320816 91.167007 1.000000 0.807147 0.807147
108.935013 147.908051 91.138809 1.000000 0.789546 0.789546
108.132065 148.526489 91.104904 1.000000 0.752029 0.752029
107.365234 149.188965 91.044357 1.000000 0.702829 0.702829
106.626755 149.883911 90.994812 1.000000 0.675460 0.675460
105.938965 150.628326 91.028175 1.000000 0.690569 0.690569
105.325432 151.422104 91.177803 1.000000 0.763401 0.763401
104.791924 152.238022 91.454399 1.000000 0.837020 0.837020
104.328812 153.017319 91.893059 1.000000 0.862728 0.862728
103.920448 153.719894 92.487740 1.000000 0.850653 0.850653
103.568703 154.365280 93.178757 1.000000 0.843373 0.843373
103.298935 155.010330 93.905678 1.000000 0.855924 0.855924
103.150505 155.712280 94.613281 1.000000 0.874786 0.874786
103.152184 156.492493 95.252686 1.000000 0.877082 0.877082
103.284218 157.318817 95.823509 1.000000 0.849949 0.849949
103.498062 158.156403 96.355522 1.000000 0.806869 0.806869
103.768730 158.992020 96.864693 1.000000 0.772390 0.772390
104.096565 159.821655 97.349640 1.000000 0.779594 0.779594
104.470581 160.653381 97.796951 1.000000 0.828598 0.828598
104.867111 161.513870 98.162552 1.000000 0.878535 0.878535
11
113.512993 82.620964 74.933777 1.000000 0.898972 0.898972
113.516106 83.413063 75.565712 1.000000 0.891865 0.891865
