118
81
96.974411 165.501495 37.119358 1.000000 0.864849 0.864849
96.327087 164.800476 37.431145 1.000000 0.839822 0.839822
95.652290 164.125183 37.742626 1.000000 0.853912 0.853912
95.000778 163.431107 38.061089 1.000000 0.883192 0.883192
94.428291 162.661407 38.349079 1.000000 0.885963 0.885963
93.957230 161.809769 38.600185 1.000000 0.858966 0.858966
93.566597 160.920303 38.862190 1.000000 0.843631 0.843631
93.288826 159.995422 39.138718 1.000000 0.857314 0.857314
93.186569 159.028458 39.388042 1.000000 0.855289 0.855289
93.208321 158.045563 39.611633 1.000000 0.830378 0.830378
93.241104 157.072281 39.870377 1.000000 0.801134 0.801134
93.234695 156.118286 40.194118 1.000000 0.783658 0.783658
93.201195 155.170898 40.536606 1.000000 0.801545 0.801545
93.177040 154.209091 40.835484 1.000000 0.826587 0.826587
93.185753 153.234344 41.093582 1.000000 0.840327 0.840327
93.204887 152.272003 41.388985 1.000000 0.844484 0.844484
93.207779 151.348083 41.785942 1.000000 0.826902 0.826902
93.209290 150.466797 42.271446 1.000000 0.815975 0.815975
93.227654 149.621704 42.816547 1.000000 0.819884 0.819884
93.259117 148.810883 43.410366 1.000000 0.820526 0.820526
93.291328 148.031723 44.044579 1.000000 0.820818 0.820818
93.308334 147.283356 44.714668 1.000000 0.828876 0.828876
93.284439 146.565536 45.416218 1.000000 0.847479 0.847479
93.171997 145.873962 46.132931 1.000000 0.865753 0.865753
92.912117 145.203644 46.827999 1.000000 0.862937 0.862937
92.502327 144.559647 47.476692 1.000000 0.818250 0.818250
92.028877 143.941879 48.109905 1.000000 0.762888 0.762888
91.572815 143.336533 48.766827 1.000000 0.744605 0.744605
91.177223 142.723221 49.454166 1.000000 0.776770 0.776770
90.893753 142.079620 50.166336 1.000000 0.802734 0.802734
90.769615 141.410065 50.899429 1.000000 0.789037 0.789037
90.789520 140.744019 51.648373 1.000000 0.748003 0.748003
90.900352 140.096817 52.406841 1.000000 0.716256 0.716256
91.069321 139.466492 53.168873 1.000000 0.712591 0.712591
91.285530 138.842270 53.923916 1.000000 0.721345 0.721345
91.548782 138.212662 54.659229 1.000000 0.725972 0.725972
91.847031 137.575363 55.374805 1.000000 0.717146 0.717146
92.150909 136.936646 56.086864 1.000000 0.705618 0.705618
92.434906 136.302307 56.810703 1.000000 0.702830 0.702830
92.691025 135.675415 57.551121 1.000000 0.713285 0.713285
92.921700 135.058395 58.307884 1.000000 0.745523 0.745523
93.115677 134.453156 59.083622 1.000000 0.787236 0.787236
93.165718 133.856476 59.888523 1.000000 0.805670 0.805670
93.153641 133.253372 60.687721 1.000000 0.801950 0.801950
93.055031 132.626129 61.464138 1.000000 0.792781 0.792781
92.947136 131.968369 62.214458 1.000000 0.786328 0.786328
92.884949 131.299423 62.959957 1.000000 0.768018 0.768018
92.877663 130.654343 63.728157 1.000000 0.750254 0.750254
92.921684 130.071075 64.541237 1.000000 0.742378 0.742378
93.028870 129.579056 65.405251 1.000000 0.719785 0.719785
93.210205 129.173660 66.301384 1.000000 0.676793 0.676793
93.459328 128.824554 67.205284 1.000000 0.624379 0.624379
93.762207 128.508469 68.104980 1.000000 0.588256 0.588256
94.107567 128.224167 68.999817 1.000000 0.585793 0.585793
94.489380 127.983040 69.892174 1.000000 0.604445 0.604445
94.904510 127.793327 70.781830 1.000000 0.641306 0.641306
95.353310 127.658241 71.664825 1.000000 0.687177 0.687177
95.846214 127.589485 72.531075 1.000000 0.716802 0.716802
96.393166 127.615898 73.365601 1.000000 0.707067 0.707067
96.975227 127.762192 74.163452 1.000000 0.642460 0.642460
97.548157 128.015900 74.942238 1.000000 0.558152 0.558152
98.084953 128.338760 75.722351 1.000000 0.508960 0.508960
98.587151 128.696259 76.511055 1.000000 0.528924 0.528924
99.069618 129.069809 77.304924 1.000000 0.598860 0.598860
99.546928 129.455292 78.096329 1.000000 0.671807 0.671807
100.021294 129.858902 78.880516 1.000000 0.727329 0.727329
100.486786 130.286926 79.657242 1.000000 0.771471 0.771471
100.941490 130.733795 80.430016 1.000000 0.809996 0.809996
101.388870 131.183060 81.205711 1.000000 0.837016 0.837016
101.834373 131.619247 81.989716 1.000000 0.847853 0.847853
102.275841 132.028671 82.789818 1.000000 0.844403 0.844403
102.689293 132.389221 83.626129 1.000000 0.825777 0.825777
103.059052 132.678848 84.508453 1.000000 0.793969 0.793969
103.384895 132.893250 85.428604 1.000000 0.771593 0.771593
103.669937 133.040237 86.375267 1.000000 0.757202 0.757202
103.921898 133.128983 87.338516 1.000000 0.751491 0.751491
104.145386 133.167068 88.312119 1.000000 0.753699 0.753699
104.344116 133.161835 89.291916 1.000000 0.762947 0.762947
104.521156 133.125412 90.275337 1.000000 0.779691 0.779691
104.680763 133.069275 91.260895 1.000000 0.812495 0.812495
104.829216 133.009140 92.247993 1.000000 0.859232 0.859232
112
109.387177 143.140289 104.370125 1.000000 0.827009 0.827009
109.502945 143.443619 103.424553 1.000000 0.770769 0.770769
109.585350 143.667053 102.453773 1.000000 0.749989 0.749989
109.626297 143.827530 101.467926 1.000000 0.741847 0.741847
